id,name,cat_id,category,sub_cat_id,subcategory,four_letter,four_letter_total_voted,enneagram,enneagram_total_voted,socionics,socionics_total_voted,instinctual_variant,instinctual_variant_total_voted,tritype,tritype_total_voted,temperaments,temperaments_total_voted,attitudinal_psyche,attitudinal_psyche_total_voted,big_5_SLOAN,big_5_SLOAN_total_voted,classic_jungian,classic_jungian_total_voted,letter_1,letter_1_percentage,letter_2,letter_2_percentage,letter_3,letter_3_percentage,letter_4,letter_4_percentage,four_letter_total_voted_binned
4350,Hulk Hogan,5,Sports,3467,Wrestling,ESFJ,49,3w2,16,SEE,4,so/sx,4,368.0,3,Sanguine [Dominant],5,VEFL,1,SLOEI,2,EF(S),1,E,0.94,S,0.98,F,0.96,J,0.76,40-49
34259,Laura Marano,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,48,9w1,22,ESE,3,so/sp,6,962.0,6,Sanguine [Dominant],8,,0,SCOAN,2,,0,E,0.52,S,0.92,F,0.96,J,0.94,40-49
500948,Darwin Núñez,5,Sports,23,Football (Soccer),ESFJ,48,9w8,20,ILE,1,so/sx,4,974.0,5,Sanguine-Melancholic,4,,0,SLOAN,2,EF(S),3,E,0.5,S,0.88,F,0.69,J,0.33,40-49
30102,Hyojung (OH MY GIRL),29,Kpop,1548,Kpop,ESFJ,48,2w3,17,ESE,4,so/sx,6,279.0,4,Sanguine-Phlegmatic,4,EFVL,1,SLOAN,3,,0,E,0.98,S,1.0,F,1.0,J,0.96,40-49
222129,Julie Bowen,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,47,6w7,33,ESE,10,so/sp,14,621.0,16,Sanguine-Choleric,11,EFVL,2,SLOAN,10,,0,E,0.98,S,0.94,F,0.87,J,0.98,40-49
202313,Álvaro Soler,14,Musician,1551,"European, Musicians",ESFJ,47,7w6,25,ESE,3,so/sp,5,729.0,3,Sanguine [Dominant],6,LEVF,1,SLOAN,5,IN(F),1,E,0.94,S,0.7,F,1.0,J,0.77,40-49
975185,Key Alves (BBB23),5,Sports,5643,Volleyball,ESFJ,47,3w2,22,ESE,11,sx/so,13,378.0,12,Sanguine-Phlegmatic,8,FEVL,6,SCUAN,10,EF(S),8,E,0.96,S,0.96,F,0.77,J,0.89,40-49
261953,Abdelmadjid Tebboune,6,Political,5094,Government (Middle East),ESFJ,46,9w1,7,ESE,1,sp/sx,2,146.0,2,Melancholic-Phlegmatic,1,,0,RLOAI,1,EF(S),2,E,0.83,S,0.8,F,0.54,J,0.91,40-49
16951,Melissa Benoist,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,45,2w3,22,ESE,1,so/sx,5,269.0,5,Sanguine-Phlegmatic,5,EFLV,2,SCOAI,3,,0,E,0.98,S,0.73,F,0.96,J,0.89,40-49
322,William McKinley,6,Political,12,Presidents of the USA,ESFJ,44,2w3,23,ESE,7,so/sx,8,296.0,8,Phlegmatic-Choleric,6,FELV,4,SCOAN,4,EF(S),3,E,0.91,S,0.95,F,0.93,J,0.98,40-49
47811,Ana Maria Braga,1,Pop Culture,85,Hosts & Presenters,ESFJ,44,2w3,17,ESE,3,so/sx,5,269.0,4,Sanguine-Melancholic,4,,0,,0,,0,E,0.84,S,0.8,F,0.89,J,0.75,40-49
9230,Gerry Scotti (Virginio Scotti),1,Pop Culture,85,Hosts & Presenters,ESFJ,44,2w3,13,ESE,2,sx/so,1,217.0,4,Sanguine [Dominant],6,FEVL,1,SCOAI,4,,0,E,0.98,S,0.84,F,0.98,J,0.93,40-49
131769,Hyeri (Girl's Day),29,Kpop,1548,Kpop,ESFJ,44,7w8,12,ESE,2,so/sx,6,713.0,6,Sanguine [Dominant],6,,0,SLUAN,3,ES(F),1,E,1.0,S,0.91,F,1.0,J,0.82,40-49
119564,Bomi (Apink),29,Kpop,1548,Kpop,ESFJ,44,7w6,15,SEE,1,so/sx,2,792.0,1,Sanguine [Dominant],5,,0,,0,,0,E,0.57,S,0.95,F,0.98,J,0.48,40-49
13922,Catherine Zeta-Jones,1,Pop Culture,3424,Actors and Actresses (UK & Ireland),ESFJ,44,9w1,13,ESE,3,so/sx,2,926.0,2,Sanguine-Phlegmatic,5,LVEF,1,SLOAI,4,EF(S),2,E,0.93,S,0.68,F,0.86,J,0.95,40-49
20290,Idina Menzel,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,43,2w3,15,ESI,1,sp/so,1,,0,Melancholic [Dominant],2,,0,RLOAI,3,ET(N),1,E,0.51,S,0.65,F,0.98,J,0.98,40-49
48301,Sabrina Sato,1,Pop Culture,85,Hosts & Presenters,ESFJ,43,7w6,29,ESE,10,so/sx,10,729.0,11,Sanguine [Dominant],9,,0,SCUAN,7,EF(S),2,E,1.0,S,0.53,F,1.0,J,0.93,40-49
157049,Amadeus,1,Pop Culture,85,Hosts & Presenters,ESFJ,43,3w2,12,,0,so/sx,2,396.0,4,Sanguine-Phlegmatic,8,VELF,2,SCOAN,4,EF(S),1,E,0.88,S,0.88,F,0.88,J,0.93,40-49
987,Barbara Walters,10,Noteworthy,350,News & Journalists,ESFJ,43,3w4,13,ESI,3,sp/so,3,386.0,3,Choleric [Dominant],1,,0,,0,EF(N),1,E,0.95,S,0.95,F,0.72,J,1.0,40-49
2186,Marco Rubio,6,Political,357,Government (USA),ESFJ,43,3w2,12,ESE,2,so/sx,1,316.0,2,Phlegmatic [Dominant],2,,0,SLOAN,2,,0,E,0.98,S,0.84,F,0.84,J,0.72,40-49
77797,Roksana Węgiel,14,Musician,1551,"European, Musicians",ESFJ,43,3w2,12,ESE,3,sx/sp,3,369.0,1,Sanguine-Phlegmatic,1,,0,SCOAI,2,,0,E,0.95,S,0.79,F,1.0,J,0.53,40-49
73986,Amir Hossein Arman,1,Pop Culture,3432,Actors & Actresses (World),ESFJ,42,7w6,10,,0,,0,126.0,1,,0,,0,,0,,0,E,0.95,S,0.76,F,0.93,J,0.5,40-49
62871,McKayla Maroney,5,Sports,5273,Gymnastics,ESFJ,42,7w6,23,ESE,2,so/sp,3,729.0,3,Sanguine-Choleric,3,VEFL,1,SLOAN,2,,0,E,0.93,S,0.98,F,1.0,J,0.67,40-49
35111,Nancy (MOMOLAND),29,Kpop,1548,Kpop,ESFJ,41,3w2,13,ESE,2,sx/so,5,369.0,3,Choleric-Sanguine,6,FVLE,1,SLOAN,3,,0,E,0.93,S,0.56,F,0.93,J,0.78,40-49
132038,Giorgio Chiellini,5,Sports,23,Football (Soccer),ESFJ,40,9w1,11,SEI,1,so/sp,5,962.0,2,Sanguine [Dominant],6,FELV,1,SCOAN,4,EF(S),2,E,0.9,S,0.9,F,0.78,J,0.92,40-49
31770,Laura Pausini,14,Musician,1551,"European, Musicians",ESFJ,40,2w3,14,ESE,3,so/sx,5,271.0,3,Sanguine-Phlegmatic,3,ELFV,1,SLOAN,2,,0,E,0.98,S,0.9,F,1.0,J,0.95,40-49
41006,Naomi Scott,1,Pop Culture,3424,Actors and Actresses (UK & Ireland),ESFJ,40,2w3,14,SEE,1,,0,,0,Sanguine [Dominant],1,,0,,0,EN(F),1,E,0.95,S,0.57,F,0.98,J,0.52,40-49
32735,Tite,5,Sports,23,Football (Soccer),ESFJ,39,6w5,11,ESE,2,sx/so,1,694.0,1,Melancholic-Sanguine,3,VFLE,1,SLOAN,4,EF(S),1,E,0.95,S,0.56,F,0.87,J,1.0,30-39
28480,Thalía,14,Musician,1601,"Latin American, Musicians",ESFJ,39,2w1,18,ESE,3,sp/sx,5,279.0,3,Sanguine-Phlegmatic,5,,0,SCUAI,2,EF(S),3,E,1.0,S,0.82,F,0.95,J,0.56,30-39
427516,Neslihan Atagül,1,Pop Culture,3432,Actors & Actresses (World),ESFJ,39,,0,EII,1,,0,,0,,0,,0,,0,,0,E,0.79,S,0.46,F,0.95,J,0.95,30-39
116011,Fahrettin Koca,6,Political,5094,Government (Middle East),ESFJ,38,9w8,12,ESE,3,sp/so,1,926.0,1,Phlegmatic-Melancholic,1,FVEL,1,SCOAN,2,EF(S),1,E,0.92,S,0.89,F,0.97,J,1.0,30-39
14723,Daniel Cormier,5,Sports,485,MMA,ESFJ,37,6w7,18,ESE,3,so/sp,5,269.0,4,Sanguine [Dominant],2,FEVL,1,SLOAN,1,,0,E,1.0,S,0.95,F,1.0,J,0.97,30-39
152862,Hanbin (TEMPEST),29,Kpop,1548,Kpop,ESFJ,37,9w1,18,,0,so/sx,3,926.0,4,Phlegmatic-Melancholic,4,,0,,0,,0,E,1.0,S,0.95,F,1.0,J,0.95,30-39
101867,Lana Parrilla,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,36,2w3,13,,0,so/sx,3,269.0,2,Sanguine-Melancholic,4,,0,,0,,0,E,1.0,S,0.58,F,0.94,J,0.89,30-39
19315,Shay Mitchell,1,Pop Culture,3423,Actors & Actresses (Canada),ESFJ,35,2w1,11,ESE,3,so/sx,6,269.0,5,Sanguine [Dominant],2,,0,SCUAI,2,,0,E,0.97,S,0.89,F,0.94,J,0.71,30-39
126010,Charles Melton,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,34,4w3,5,,0,so/sx,1,926.0,1,Phlegmatic-Sanguine,1,,0,RCOAN,1,,0,E,0.44,S,0.53,F,0.94,J,0.41,30-39
230711,Tom Daley,5,Sports,440,Swimming & Diving,ESFJ,34,1w9,8,ESE,3,so/sx,4,629.0,2,Phlegmatic [Dominant],2,,0,SCOAI,2,,0,E,0.82,S,0.94,F,1.0,J,0.97,30-39
120483,Hiro Mashima,16,The Arts,3440,Artists (Comics),ESFJ,34,7w6,11,ESE,4,sp/sx,4,741.0,6,Sanguine-Phlegmatic,4,FVEL,3,SLOAN,4,EF(S),1,E,0.97,S,0.88,F,0.85,J,0.53,30-39
48640,Laura Bailey,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,33,6w7,19,,0,so/sx,8,628.0,6,Sanguine-Melancholic,1,,0,SCOAI,1,EF(S),1,E,0.94,S,0.85,F,0.97,J,0.85,30-39
15772,Holly Willoughby,1,Pop Culture,85,Hosts & Presenters,ESFJ,33,2w3,13,ESE,1,so/sp,2,279.0,2,Sanguine [Dominant],2,LFEV,1,RCOAN,1,,0,E,0.91,S,0.97,F,1.0,J,0.58,30-39
113737,Nicole Bahls,1,Pop Culture,275,Models,ESFJ,33,7w8,14,ESE,3,sp/so,5,739.0,5,Phlegmatic-Sanguine,6,FEVL,2,SCUAN,4,EF(S),2,E,0.97,S,0.91,F,0.76,J,0.42,30-39
427963,Suhyeon (Billlie),29,Kpop,1548,Kpop,ESFJ,33,3w2,19,,0,so/sp,4,216.0,4,Phlegmatic [Dominant],3,,0,RCOAN,1,,0,E,0.76,S,0.91,F,0.94,J,0.61,30-39
200655,Yoojung (OnlyOneOf),29,Kpop,1548,Kpop,ESFJ,33,7w6,5,,0,so/sp,3,729.0,2,,0,,0,,0,,0,E,0.79,S,0.85,F,0.61,J,0.85,30-39
23487,Anni-Frid Lyngstad,14,Musician,1551,"European, Musicians",ESFJ,33,3w2,10,ESE,2,sx/so,5,371.0,2,Phlegmatic-Sanguine,3,VEFL,1,,0,,0,E,0.82,S,0.85,F,1.0,J,0.64,30-39
48725,Mauricio de Sousa,16,The Arts,3440,Artists (Comics),ESFJ,33,3w2,12,IEE,5,so/sx,4,371.0,6,Sanguine [Dominant],8,EVLF,2,SCOAI,2,,0,E,0.91,S,0.85,F,0.91,J,0.82,30-39
332,Franklin Pierce,6,Political,12,Presidents of the USA,ESFJ,32,3w2,11,IEE,3,sx/so,3,351.0,5,Melancholic-Phlegmatic,3,,0,,0,,0,E,1.0,S,1.0,F,1.0,J,1.0,30-39
10146,Drew Brees,5,Sports,24,Football (American),ESFJ,32,3w4,7,ESE,1,sp/so,1,317.0,1,,0,,0,,0,,0,E,1.0,S,0.62,F,1.0,J,0.72,30-39
49946,Hebe Camargo,1,Pop Culture,85,Hosts & Presenters,ESFJ,32,6w7,17,ESE,7,so/sx,7,639.0,5,Sanguine-Phlegmatic,8,EVFL,2,SLOAN,2,EF(N),2,E,1.0,S,0.94,F,1.0,J,0.69,30-39
11933,Myra Hindley,10,Noteworthy,94,Criminals,ESFJ,32,2w1,16,,0,sx/so,4,268.0,3,Sanguine-Melancholic,3,,0,,0,EF(S),1,E,0.94,S,0.94,F,0.91,J,0.69,30-39
179633,Flordelis,10,Noteworthy,94,Criminals,ESFJ,32,3w2,20,LIE,13,sx/sp,9,316.0,9,Phlegmatic-Sanguine,8,VLFE,7,SLOEN,6,EF(S),7,E,0.97,S,0.75,F,0.94,J,0.94,30-39
28413,Ashley (Ladies' Code),29,Kpop,1548,Kpop,ESFJ,32,2w3,11,ESE,2,so/sx,6,296.0,7,Phlegmatic-Sanguine,5,FELV,1,SLOAN,2,,0,E,0.91,S,0.97,F,1.0,J,0.94,30-39
31828,LUNA,29,Kpop,1548,Kpop,ESFJ,32,2w3,15,ESE,2,sx/so,7,217.0,3,Sanguine [Dominant],8,VELF,1,SCOAN,2,EF(S),1,E,0.94,S,1.0,F,1.0,J,0.97,30-39
71465,Priscilla (ex Alcântara),14,Musician,10107,"Brazil, Musicians",ESFJ,32,3w2,18,EIE,2,so/sp,4,379.0,5,Sanguine [Dominant],7,EVLF,1,SLOEI,1,,0,E,0.97,S,0.53,F,0.94,J,0.84,30-39
40691,Eliana Bezerra (SBT),1,Pop Culture,85,Hosts & Presenters,ESFJ,31,2w1,13,ESE,4,sx/so,5,279.0,3,Sanguine [Dominant],4,FELV,2,SCOAI,1,EF(S),1,E,0.94,S,0.84,F,0.84,J,0.97,30-39
95983,Ivy Moraes,1,Pop Culture,275,Models,ESFJ,31,2w3,21,ESE,4,so/sx,6,279.0,7,Sanguine [Dominant],8,,0,SLUAN,5,,0,E,1.0,S,0.97,F,1.0,J,0.87,30-39
106791,Eunkwang (BTOB),29,Kpop,1548,Kpop,ESFJ,31,7w6,7,,0,so/sp,2,729.0,2,Sanguine [Dominant],2,,0,SCOAN,1,,0,E,0.97,S,0.84,F,1.0,J,1.0,30-39
464410,Juria (XG),29,Kpop,1548,Kpop,ESFJ,31,7w6,11,,0,,0,,0,Sanguine-Phlegmatic,1,,0,,0,,0,E,0.84,S,0.71,F,1.0,J,0.9,30-39
64348,Killa Hakan,14,Musician,1551,"European, Musicians",ESFJ,31,3w2,7,,0,sp/sx,2,386.0,3,,0,,0,,0,,0,E,0.94,S,0.9,F,0.81,J,0.71,30-39
20274,Mirai Shida,1,Pop Culture,3427,Actors & Actresses (Asia),ESFJ,31,5w6,12,,0,sp/so,2,,0,,0,,0,,0,,0,E,0.52,S,0.52,F,1.0,J,0.52,30-39
366249,Rebeca Andrade,5,Sports,5273,Gymnastics,ESFJ,31,7w8,7,SEE,2,sx/so,3,784.0,2,Choleric-Sanguine,6,VFEL,1,SLOAN,1,,0,E,0.9,S,1.0,F,1.0,J,0.52,30-39
315888,Hayley Orrantia,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,30,4w3,27,ESE,6,so/sx,4,478.0,13,Sanguine-Melancholic,15,FELV,3,SLUAI,5,,0,E,0.93,S,0.93,F,1.0,J,1.0,30-39
16713,Lana Condor,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,30,6w7,10,,0,so/sx,1,629.0,1,Sanguine-Melancholic,3,,0,SLOAI,1,,0,E,0.9,S,0.87,F,0.93,J,0.87,30-39
22612,Sarah Jessica Parker,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,30,6w7,8,ILE,1,sp/so,2,369.0,3,Phlegmatic-Choleric,3,,0,SCOEI,2,EF(S),1,E,0.97,S,0.87,F,0.9,J,0.87,30-39
30432,Kate Hudson,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,30,6w7,7,ESE,4,so/sx,3,621.0,2,Sanguine [Dominant],3,,0,,0,,0,E,0.87,S,0.73,F,0.93,J,0.67,30-39
30490,Alyson Hannigan,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,30,6w7,9,SEI,3,so/sp,3,629.0,1,Phlegmatic-Sanguine,3,,0,SLOAN,1,,0,E,0.93,S,0.83,F,1.0,J,0.93,30-39
163117,Francisco Saavedra,1,Pop Culture,85,Hosts & Presenters,ESFJ,30,7w6,16,ESE,1,so/sx,4,729.0,2,Sanguine [Dominant],4,,0,SCUAN,1,,0,E,1.0,S,0.77,F,1.0,J,0.8,30-39
200366,Madison Cawthorn,6,Political,357,Government (USA),ESFJ,30,3w2,11,EIE,2,so/sx,4,371.0,4,Choleric-Sanguine,2,,0,SLOEN,3,EF(S),1,E,1.0,S,0.93,F,0.6,J,0.93,30-39
161088,Jaehee (Weeekly),29,Kpop,1548,Kpop,ESFJ,30,3w2,15,ESE,2,so/sp,4,397.0,5,Phlegmatic-Sanguine,6,EFVL,3,SCOAI,2,EF(S),1,E,1.0,S,0.87,F,1.0,J,0.93,30-39
456370,Chanel,14,Musician,1551,"European, Musicians",ESFJ,30,3w2,13,ESE,2,sx/so,5,371.0,6,Sanguine [Dominant],7,EFVL,3,SCOAN,4,EF(S),1,E,1.0,S,0.9,F,0.97,J,0.67,30-39
47807,Grazi Massafera,1,Pop Culture,3433,Actors & Actresses (Latin America),ESFJ,30,2w1,8,ESE,1,so/sp,1,217.0,1,Sanguine [Dominant],1,,0,SCOAN,2,EF(S),1,E,0.57,S,0.97,F,0.97,J,0.5,30-39
47160,Shannon Sharpe,5,Sports,24,Football (American),ESFJ,29,3w2,8,ESE,3,so/sp,4,387.0,1,Choleric-Sanguine,4,,0,SCOEN,1,,0,E,1.0,S,0.86,F,0.66,J,0.86,20-29
53979,Elize Matsunaga,10,Noteworthy,94,Criminals,ESFJ,29,2w3,14,ESE,5,sx/sp,6,268.0,8,Sanguine-Phlegmatic,9,FEVL,3,SCUAN,5,EF(S),3,E,0.55,S,0.66,F,0.97,J,0.93,20-29
45101,Luan Santana,14,Musician,10107,"Brazil, Musicians",ESFJ,29,3w2,11,ESE,1,sx/so,4,397.0,3,Phlegmatic-Sanguine,3,,0,SCOAN,1,,0,E,0.79,S,0.93,F,1.0,J,0.69,20-29
48431,Angela Kinsey,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,28,7w6,8,ESE,1,so/sx,1,729.0,2,Sanguine [Dominant],2,,0,,0,,0,E,1.0,S,0.82,F,1.0,J,0.79,20-29
58424,Eva Longoria,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,28,3w2,10,,0,so/sp,3,361.0,2,Sanguine [Dominant],1,,0,SCOAI,1,EF(S),2,E,0.96,S,0.79,F,0.89,J,0.93,20-29
55315,John Quiñones,1,Pop Culture,85,Hosts & Presenters,ESFJ,28,2w1,8,,0,so/sp,2,296.0,2,Phlegmatic [Dominant],1,,0,SCOAI,3,,0,E,0.68,S,0.86,F,1.0,J,1.0,20-29
20311,Doutzen Kroes,1,Pop Culture,275,Models,ESFJ,28,3w2,8,SEI,3,sx/so,3,126.0,1,Choleric-Melancholic,2,EFVL,1,SLOAN,1,,0,E,0.75,S,0.89,F,0.86,J,0.89,20-29
21095,Olivia Newton-John,14,Musician,1549,Classic Pop & Contemporary,ESFJ,28,2w3,11,EII,2,so/sx,2,269.0,2,Phlegmatic-Sanguine,2,,0,,0,,0,E,0.86,S,0.89,F,1.0,J,1.0,20-29
43534,Claudia Leitte,14,Musician,10107,"Brazil, Musicians",ESFJ,28,2w3,13,ESE,3,so/sx,3,279.0,4,Sanguine [Dominant],4,EFLV,1,SCUAN,3,EF(S),1,E,1.0,S,0.96,F,1.0,J,0.86,20-29
288470,Wanessa Camargo,14,Musician,10107,"Brazil, Musicians",ESFJ,28,2w3,11,EIE,4,so/sp,4,261.0,3,Phlegmatic-Sanguine,5,LVFE,1,SCOAN,4,EF(S),1,E,0.96,S,0.96,F,0.89,J,0.96,20-29
35559,Claudio Bravo,5,Sports,23,Football (Soccer),ESFJ,27,2w1,11,,0,sp/so,2,216.0,1,Sanguine-Melancholic,5,,0,SCOAN,1,ES(F),1,E,0.7,S,0.96,F,0.89,J,0.81,20-29
313638,Aka7ven (Luca Marzano),14,Musician,1551,"European, Musicians",ESFJ,27,6w7,8,ILE,1,,0,638.0,3,Sanguine-Melancholic,1,,0,,0,,0,E,0.93,S,0.7,F,0.93,J,0.52,20-29
53317,Lena Meyer-Landrut,14,Musician,1551,"European, Musicians",ESFJ,27,7w6,11,ESE,2,so/sx,2,379.0,2,Sanguine-Phlegmatic,3,,0,SCOAI,1,,0,E,1.0,S,0.74,F,0.96,J,0.67,20-29
163907,Nikolay Baskov,14,Musician,1551,"European, Musicians",ESFJ,27,3w2,12,ESE,5,so/sx,4,279.0,5,Sanguine-Choleric,8,VELF,1,SCUAN,3,EF(N),1,E,0.96,S,0.78,F,0.81,J,0.48,20-29
22605,Kathy Bates,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,26,2w3,12,,0,so/sp,4,296.0,3,Phlegmatic-Sanguine,3,,0,SCOAN,3,,0,E,0.96,S,1.0,F,0.92,J,1.0,20-29
242292,Piper Rockelle,1,Pop Culture,13,Actors and Actresses (USA),ESFJ,26,3w2,12,ESE,1,so/sx,5,371.0,2,Sanguine [Dominant],8,,0,SLOAN,2,ES(F),1,E,0.92,S,0.85,F,0.92,J,0.85,20-29
33241,Meghan McCain,1,Pop Culture,85,Hosts & Presenters,ESFJ,26,6w7,4,ESE,4,so/sp,3,,0,Choleric [Dominant],2,,0,SLOAN,1,,0,E,1.0,S,1.0,F,0.73,J,0.92,20-29
400155,Raimondo Todaro,1,Pop Culture,118,Performers,ESFJ,26,6w7,3,,0,,0,,0,Sanguine [Dominant],5,,0,SCOAI,2,,0,E,0.77,S,0.77,F,0.73,J,0.54,20-29
2747,Katie Couric,10,Noteworthy,350,News & Journalists,ESFJ,26,3w2,5,IEE,1,so/sx,2,369.0,3,Choleric [Dominant],2,VELF,1,SLUAI,1,EF(N),1,E,1.0,S,0.54,F,0.88,J,0.62,20-29
44,Cristiano Ronaldo,5,Sports,23,Football (Soccer),ESFP,1474,3w2,619,SEE,143,sp/sx,224,387.0,181,Choleric-Sanguine,183,VFEL,74,SLOEN,99,ES(F),83,E,0.94,S,0.67,F,0.5,P,0.57,50+
12938,Lisa (BLACKPINK),29,Kpop,1548,Kpop,ESFP,1140,7w6,450,SEE,94,sx/so,156,739.0,121,Sanguine [Dominant],134,EFVL,37,SCUAN,59,ES(F),32,E,0.94,S,0.91,F,0.94,P,0.84,50+
20609,Nayeon (TWICE),29,Kpop,1548,Kpop,ESFP,885,3w2,284,SEE,61,so/sx,119,378.0,97,Sanguine-Choleric,113,VEFL,31,SLUAI,66,ES(F),29,E,0.81,S,0.98,F,0.65,P,0.97,50+
24972,DK (SEVENTEEN),29,Kpop,1548,Kpop,ESFP,821,7w6,232,ESE,20,so/sx,59,729.0,64,Sanguine [Dominant],57,EFLV,15,SLUAI,22,ES(F),10,E,0.58,S,0.45,F,1.0,P,0.99,50+
24807,Wonyoung (IVE),29,Kpop,1548,Kpop,ESFP,788,3w2,438,ESE,92,so/sp,178,371.0,126,Sanguine-Phlegmatic,66,FEVL,63,SCOAN,74,EF(S),52,E,0.94,S,0.71,F,0.76,P,0.56,50+
1006,Leonardo DiCaprio,1,Pop Culture,13,Actors and Actresses (USA),ESFP,762,7w6,258,SEE,53,so/sx,63,739.0,51,Sanguine-Melancholic,51,FEVL,16,SLOAN,38,ES(F),12,E,0.77,S,0.82,F,0.88,P,0.85,50+
5669,Wolfgang Amadeus Mozart,14,Musician,732,Classical,ESFP,724,7w6,325,ESE,78,sp/so,110,749.0,74,Sanguine [Dominant],79,EFVL,34,SCUAI,36,ES(F),43,E,0.95,S,0.74,F,0.96,P,0.96,50+
220296,Damiano David,14,Musician,1551,"European, Musicians",ESFP,694,4w3,267,EIE,35,sx/so,78,478.0,59,Sanguine-Choleric,57,VELF,10,SCUEI,24,IF(S),5,E,0.71,S,0.85,F,0.84,P,0.98,50+
11744,Mads Mikkelsen,1,Pop Culture,3425,Actors & Actresses (Europe),ESFP,618,7w6,234,SEE,51,sp/so,61,729.0,52,Sanguine-Phlegmatic,54,FEVL,12,SCUAI,30,ES(F),16,E,0.72,S,0.73,F,0.73,P,0.76,50+
7389,Shakira,14,Musician,1601,"Latin American, Musicians",ESFP,616,3w2,214,ESE,48,sx/sp,92,371.0,59,Sanguine [Dominant],53,EFVL,24,SLOAI,24,ES(F),19,E,0.91,S,0.72,F,0.87,P,0.69,50+
312,John F. Kennedy,6,Political,12,Presidents of the USA,ESFP,586,7w8,172,SEE,62,so/sx,53,738.0,48,Sanguine [Dominant],46,VEFL,18,SCUEI,20,ES(F),14,E,0.82,S,0.7,F,0.48,P,0.79,50+
8917,Baekhyun (EXO),29,Kpop,1548,Kpop,ESFP,575,7w6,168,SEE,27,so/sp,44,739.0,38,Melancholic-Sanguine,45,VEFL,13,SCOAN,17,ES(F),8,E,0.65,S,0.94,F,0.96,P,0.98,50+
14348,Anitta,14,Musician,10107,"Brazil, Musicians",ESFP,561,3w2,221,SEE,46,sx/so,90,378.0,71,Sanguine-Choleric,78,FVEL,25,SLOEN,35,ES(F),20,E,1.0,S,0.78,F,0.5,P,0.75,50+
8828,Neymar Jr,5,Sports,23,Football (Soccer),ESFP,550,7w6,245,ESE,75,so/sx,102,739.0,82,Sanguine [Dominant],98,FEVL,39,SCUAN,43,EF(S),27,E,0.92,S,0.96,F,0.9,P,0.95,50+
24931,Haechan (NCT),29,Kpop,1548,Kpop,ESFP,546,2w3,250,SEE,42,so/sx,84,278.0,73,Sanguine [Dominant],70,FELV,20,SLUEI,29,ES(F),13,E,0.98,S,0.69,F,0.88,P,0.99,50+
31877,Mingi (ATEEZ),29,Kpop,1548,Kpop,ESFP,536,3w4,105,SEE,18,sx/so,36,369.0,32,Sanguine-Choleric,20,FEVL,11,SLUAI,20,ES(F),15,E,0.97,S,0.53,F,0.51,P,0.99,50+
10256,Joy (Red Velvet),29,Kpop,1548,Kpop,ESFP,501,4w3,171,SEI,22,sp/sx,47,479.0,36,Sanguine-Melancholic,40,FEVL,10,SLUAI,24,ES(F),11,E,0.63,S,0.87,F,0.98,P,0.98,50+
25500,Florence Pugh,1,Pop Culture,3424,Actors and Actresses (UK & Ireland),ESFP,492,3w4,204,ESE,39,so/sp,51,379.0,63,Sanguine [Dominant],44,FEVL,8,SLUAI,19,ES(F),3,E,0.98,S,0.75,F,0.98,P,0.98,50+
26811,Shin Yuna (ITZY),29,Kpop,1548,Kpop,ESFP,491,2w3,169,ESE,26,so/sx,69,279.0,43,Sanguine [Dominant],50,VEFL,8,SCOAI,25,ES(F),9,E,0.98,S,0.81,F,0.98,P,0.7,50+
33501,Jessi,29,Kpop,1548,Kpop,ESFP,475,8w7,173,SEE,43,sx/so,51,837.0,42,Choleric-Sanguine,38,FEVL,6,SLUAN,19,ES(F),5,E,0.99,S,0.86,F,0.53,P,0.98,50+
4975,Pablo Picasso,16,The Arts,592,Artists,ESFP,393,8w7,159,SEE,31,sx/sp,57,874.0,40,Choleric-Sanguine,32,VFLE,22,SCUEI,18,ES(F),11,E,0.96,S,0.62,F,0.7,P,0.98,50+
217087,Karol Conká,14,Musician,10107,"Brazil, Musicians",ESFP,387,8w7,230,SEE,46,sx/so,84,837.0,78,Choleric-Sanguine,91,VFLE,25,SLOEI,32,ES(F),9,E,0.99,S,0.91,F,0.76,P,0.86,50+
529167,Hyein (NewJeans),29,Kpop,1548,Kpop,ESFP,366,7w6,83,SEE,17,sx/so,21,792.0,33,Sanguine [Dominant],22,FLEV,11,SCUAI,16,ES(F),10,E,0.68,S,0.61,F,0.78,P,0.98,50+
18599,S.Coups (SEVENTEEN),29,Kpop,1548,Kpop,ESFP,357,8w9,154,SEE,11,so/sx,63,862.0,47,Melancholic-Choleric,30,VEFL,7,RLUAI,20,ES(F),4,E,0.75,S,0.71,F,0.76,P,0.75,50+
